id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
776239,"Modern view house up above the Castro, 3+bdrm/2ba",4094089,,Castro/Upper Market,37.75948,-122.44357,Entire home/apt,486
778520,Incredible place in hippest SF hood,529581,,Mission,37.76866,-122.42332,Private room,119
779109,Private Mission Rm w/ Modern Design,4091830,,Mission,37.74869,-122.41935,Private room,160
781945,Huge Condo in the best Location,4124339,,Financial District,37.78471,-122.39852,Entire home/apt,350
783135,Huge 1BR Apartment + Garden (NoPa),13504479,,Western Addition,37.77624,-122.44368,Entire home/apt,120
783821,Exquisite Top Floor Castro Jewelbox + Parking,137980,,Castro/Upper Market,37.75919,-122.43723,Entire home/apt,395
784071,Elegant Spacious Flat with PARKING,3772252,,Castro/Upper Market,37.7601,-122.42869,Entire home/apt,300
785901,ITH Pacific Tradewind Hostel Dorm Bed #7,329072,,Financial District,37.79369,-122.40417,Shared room,38
786492,Bed In Downtown Hostel For Solo Travelers #8,329072,,Financial District,37.79369,-122.40417,Shared room,38
786506,Single Dorm Bed at Hostel in Chinatown #9,329072,,Financial District,37.79369,-122.40417,Shared room,38
794626,Beautiful Bernal Heights Apartment,4186663,,Excelsior,37.72882,-122.42539,Entire home/apt,120
794649,Beautiful Balcony room in Haight Victorian,4152894,,Haight Ashbury,37.77153,-122.44169,Private room,120
795254,Attic Master Suite with Kitchenette,4189517,,Western Addition,37.77099,-122.43355,Entire home/apt,150
797887,Your Happy Place Urban Retreat,4201732,,Outer Mission,37.73066,-122.45003,Private room,49
808660,Private 1BR Apt. in Heart of SF!,1607501,,Western Addition,37.78656,-122.44439,Entire home/apt,105
808919,Cozy Victorian in Alamo Square Area,3022475,,Western Addition,37.77819,-122.43721,Private room,105
810315,Private Room With Best Location In city,1504399,,Marina,37.80013,-122.42542,Private room,69
811374,Perfectly Located Russian Hill Flat,300607,,Russian Hill,37.79717,-122.42062,Entire home/apt,105
813577,Victorian flat in heart of the Mission District,4275408,,Mission,37.75905,-122.41945,Entire home/apt,110
819863,"Absolutely Private, Wi Fi, Laundry, Public Parking",4306242,,Inner Sunset,37.75868,-122.46912,Entire home/apt,118
829185,Gorgeously Renovated Coastal Victorian Home,4346130,,Mission,37.76956,-122.42483,Entire home/apt,499
830576,Sunny Pac Heights Studio w BAY VIEW,2350141,,Pacific Heights,37.79644,-122.42546,Entire home/apt,175
833149,"Remodeled 1Bed/1Bath, Pet Friendly, Laundry, Patio",4306242,,Inner Sunset,37.75989,-122.46688,Entire home/apt,85
837045,Kid friendly apt near Duboce Park,4374318,,Western Addition,37.77028,-122.43156,Entire home/apt,249
840986,Apartment across from Precita Park!,1666770,,Bernal Heights,37.74781,-122.41202,Entire home/apt,80
845502,Historic SF Victorian,24215,,Western Addition,37.7735,-122.43643,Entire home/apt,895
851889,Multi Level Loft with Luxurious Patio and Fiber Internet,4447593,,South of Market,37.77725,-122.40896,Entire home/apt,300
856123,Private Room in a Stunning Vegan Penthouse Apartment,16382,,Mission,37.76121,-122.41922,Private room,152
859310,Queen Bedroom with Full Bathroom,4367968,,Mission,37.75661,-122.42067,Private room,150
859336,Cozy & quiet room in bright apartment in Castro,4499134,,Castro/Upper Market,37.76728,-122.43866,Private room,79
862254,Ashbury Top Floor Apt A5,374909,,Haight Ashbury,37.76471,-122.44718,Entire home/apt,100
865873,HUGE Open Concept Living in A+ Location,253059,,Mission,37.76076,-122.4241,Entire home/apt,405
867499,Gorgeously Renovated Coastal Victorian Share,4346130,,Western Addition,37.77119,-122.42461,Private room,199
867555,Oasis in the Mission District Beautiful 1908 Edwardian Home,4562696,,Mission,37.76845,-122.41869,Entire home/apt,597
870532,Business-Friendly Charmer w/  Deck near The Castro,4587849,,Castro/Upper Market,37.76467,-122.43571,Entire home/apt,140
872246,Fully Furnished Condo w/ VIEW of SF,4601029,,Russian Hill,37.79718,-122.41459,Entire home/apt,205
878935,"2BR: Clean, cozy, family friendly spot next to GGP",4645827,,Inner Sunset,37.76354,-122.4673,Entire home/apt,150
881105,Marinafront Condo - Designer Luxury!,2486135,,Marina,37.80417,-122.43592,Entire home/apt,485
883937,"Stylish, 1 bdrm Japanese-style apt.",1611701,,Bernal Heights,37.74821,-122.40982,Entire home/apt,175
884770,"Spare room in my colorful, cozy and zen apartment.",4687340,,Russian Hill,37.80492,-122.41994,Private room,125
890875,"Sunny, modern apt in Lower Haight",4374318,,Western Addition,37.77128,-122.43393,Entire home/apt,269
900393,Comfortable Potrero Hill 2 BDR Home,4808354,,Potrero Hill,37.7577,-122.39958,Entire home/apt,295
900941,Stunning apartment with roof deck!,914858,,Castro/Upper Market,37.7568,-122.43698,Entire home/apt,565
902435,Monthly Furnished Condo with View!,1479964,,South of Market,37.7869,-122.39092,Entire home/apt,149
905399,The Mission Room in 1906 SF Victorian,4843181,,Mission,37.75007,-122.41837,Private room,170
915058,Unique Home & Magical Garden-Stunning Views + Tub!,3608449,,Bernal Heights,37.74332,-122.40942,Entire home/apt,1179
918341,Potrero Hill Garden Getaway,145258,,Potrero Hill,37.76553,-122.39614,Entire home/apt,270
930955,3BR/2BA central Cole Valley condo 1500 sf,5014272,,Haight Ashbury,37.76009,-122.44829,Entire home/apt,400
931313,Central apartment - Market Street with parking,38836,,Mission,37.77025,-122.42193,Entire home/apt,94
932481,HUGE Home... BEST SF AREA!  ALL 5 ** reviews!,863433,,Pacific Heights,37.79303,-122.43416,Entire home/apt,990
934012,One block from Golden Gate Park!,5037105,,Inner Richmond,37.77596,-122.46187,Entire home/apt,100
937842,Casa Quixote Mission flat w/parking,2488180,,Mission,37.76009,-122.40911,Entire home/apt,200
942355,SoMa Loft in Historic Building,1357022,,South of Market,37.78955,-122.38944,Entire home/apt,250
943851,"Victorian top floor flat, Mission",736969,,Mission,37.75742,-122.40616,Entire home/apt,110
945748,Luxury Interior Designer/Enjoy a SF neighborhood,5124146,,Presidio Heights,37.78421,-122.45896,Entire home/apt,225
948066,Studio Apt on Sunny Potrero Hill,2880747,,Potrero Hill,37.76285,-122.40185,Entire home/apt,221
950094,"Huge Knockout Panoramic View Suite, Fireplace",5153588,,Bayview,37.73457,-122.39348,Private room,79
961900,Spacious Modern Loft in SOMA,5238718,,South of Market,37.77784,-122.39412,Entire home/apt,163
964751,Fully Private Garden Studio w/bath,674976,,Inner Richmond,37.77815,-122.45789,Entire home/apt,76
964952,Beautiful Modern 3BR/2BA in NOPA,5037151,,Western Addition,37.77655,-122.43707,Entire home/apt,614
968037,One BR in NB with Sweeping Bay View,2548643,,North Beach,37.80017,-122.40334,Entire home/apt,225
975482,Buena Vista Heights Penthouse,1479964,,Haight Ashbury,37.77074,-122.43952,Entire home/apt,219
980783,Potrero Hill Retreat,5371124,,Potrero Hill,37.76249,-122.40307,Entire home/apt,181
982298,"Amazing Beachfront House, Hot Tub - 4BR",5380962,,Outer Sunset,37.7516,-122.50727,Entire home/apt,795
991765,Country living in the Mission!,5446518,,Mission,37.75707,-122.4116,Entire home/apt,250
997382,Haight Ashbury Experience Room 5,1032643,,Haight Ashbury,37.77082,-122.44825,Private room,53
998701,Private Room in Ocean Beach Cottage,5488987,,Outer Sunset,37.75939,-122.50664,Private room,97
1001759,Spacious sunny room in the Castro,3379945,,Castro/Upper Market,37.76138,-122.43853,Private room,89
1005642,Walk + Bike + Transit Score 97!,4085271,,Mission,37.761097,-122.424545,Private room,120
1007157,Rent Russian Hill,5539889,,Nob Hill,37.79531,-122.41895,Entire home/apt,190
1016604,Entire 3br Beautiful Edwardian Home near GG Park,58930,,Inner Richmond,37.77838,-122.46124,Entire home/apt,399
1018426,"SHARE Spacious Loft: Moscone, Ball Park & Downtown",1165164,,South of Market,37.77543,-122.40575,Shared room,150
1029621,Beautiful 3 Bedroom Edwardian Home,5161705,,Castro/Upper Market,37.76903,-122.43416,Entire home/apt,310
1031899,Fabulous Charming & Sunny S.F Apt.,5678214,,Noe Valley,37.74832,-122.42567,Entire home/apt,117
1033754,Sunset home near beach and park,5689322,,Outer Sunset,37.75989,-122.50427,Entire home/apt,315
1036860,2bed-rm Suites at Fisherman's Wharf,5708168,,Russian Hill,37.80463,-122.42012,Entire home/apt,270
1041916,Cute Private Cottage w/a Dishwasher & Jacuzzi,5735614,,Inner Sunset,37.76027,-122.46929,Entire home/apt,133
1056006,Hayes Valley 3 BR w Rooftop Deck,1257432,,Western Addition,37.77576,-122.42284,Entire home/apt,223
1059961,KelSoMa 1 Bed & Bath in SoMa,1427845,,South of Market,37.78008,-122.40936,Shared room,10000
1083810,Perfect Private SF Getaway | 94 walking score,5959211,,Noe Valley,37.75417,-122.43705,Private room,425
1084068,Modern Sanctuary Abundance of Light,5960567,,South of Market,37.77985,-122.40352,Entire home/apt,180
1087427,Private furnished Rm near UCSF/22nd Ave in Sunset,5977346,,Outer Sunset,37.75629,-122.47907,Private room,62
1087433,Masterbedrm w/ own Bath near Ucsf in Sunset 22ndAv,5977346,,Outer Sunset,37.75761,-122.48117,Private room,70
1094207,Extraordinary Furnished Junior 1br,6011704,,Mission,37.7603,-122.42256,Entire home/apt,80
1094481,Sunny 1 Bedroom Garden Apartment,5424774,,Bernal Heights,37.73888,-122.41516,Entire home/apt,96
1094764,San Francisco Presidio Paradise!,172460,,Inner Richmond,37.78814,-122.46547,Entire home/apt,150
1098003,"Lovely, Unique Home Near Everything",6034365,,Western Addition,37.77025,-122.43231,Entire home/apt,580
1101403,"2b/2b modern condo, super location",2335495,,Mission,37.76761,-122.42474,Entire home/apt,275
1103797,Remodeled Victorian Flat w/ Garden,6062220,,Western Addition,37.78456,-122.44327,Entire home/apt,600
1104912,"Sunny SF apt near Downtown,Golden Gate Park, beach",6068306,,Outer Richmond,37.7774,-122.50255,Entire home/apt,149
1106534,Private Cottage in Noe Valley with parking!,6074928,,Noe Valley,37.74498,-122.4367,Entire home/apt,195
1107014,Incredible City Views from a House in the Castro,1743413,,Castro/Upper Market,37.75864,-122.43816,Entire home/apt,885
1110001,"Charming, Cozy, Beautiful Home w/lush garden patio",1479905,,Glen Park,37.74178,-122.43014,Entire home/apt,215
1121697,Gorgeous Full-Floor Victorian Flat,1126796,,Western Addition,37.77827,-122.43053,Entire home/apt,208
1123125,Private Suite -Potrero Hill-San Francisco-2 guests,6161482,,Potrero Hill,37.75995,-122.39668,Private room,133
1135287,Big Rm Furnished/WiFi/Laundry,250861,,Outer Sunset,37.74755,-122.48615,Entire home/apt,129
1138764,SF Penthouse right next to the Moscone Center,3169829,,Financial District,37.78457,-122.39989,Private room,290
1141986,Lovely SF Studio & Location,5960567,,South of Market,37.77995,-122.40178,Entire home/apt,90
1145582,"Charming apartment in the Fillmore, location!",6281643,,Western Addition,37.78735,-122.43225,Entire home/apt,210
1148370,"STUDIO SPACIOUS & GREAT LOCATION, Summer special!",6295555,,Parkside,37.7435,-122.48473,Entire home/apt,80
1148625,Haight Ashbury private room w/private half bath,6296873,,Haight Ashbury,37.76848,-122.44556,Private room,85
1150867,"Tranquil, Stylish Studio Combining Indoor with Outdoors",6307640,,Castro/Upper Market,37.76658,-122.43825,Entire home/apt,380
1151109,Contemporary SF home with roofdeck,6308697,,Marina,37.80022,-122.43953,Entire home/apt,799
1151864,"Luxury 2BR Condo S Beach (gym,pool)",1810104,,South of Market,37.78183,-122.39191,Entire home/apt,185
1157109,(#2) 3BR 1Ba  All-new Redone SoMa flat,6340691,,South of Market,37.77936,-122.41126,Entire home/apt,130
1159284,"Telegraph Hill penthouse. Decks, views, parking.",5548292,,North Beach,37.80521,-122.40579,Entire home/apt,290
1162640,3 BR Mission Terrace Victorian Gem,151657793,,Outer Mission,37.72645,-122.43394,Entire home/apt,149
1163946,2 bedroom in the heart of the Mission,1918239,,Mission,37.76111,-122.42082,Entire home/apt,70
1171918,Modern Updated Loft in the heart of San Francisco,5203636,,South of Market,37.777,-122.40604,Entire home/apt,210
1174537,SF Tower Suite on Telegraph Hill,6428420,,North Beach,37.79924,-122.40624,Entire home/apt,345
1174758,SF- Bridge Suite on Telegraph Hill,6428420,,North Beach,37.79919,-122.40427,Entire home/apt,340
1178260,Charming North Beach Alley Hideaway,6446722,,North Beach,37.80069,-122.40586,Entire home/apt,160
1195173,Nob Hill-Walking Distance to Downtown!,6531356,,Nob Hill,37.79104,-122.41551,Private room,75
1195374,Stylish Condo in Desirable Mission Dolores,5024596,,Castro/Upper Market,37.7689,-122.42765,Entire home/apt,140
1198464,Safe+clean+Parking+Ocean View 3 Bath Fabulous Blue,5565510,,West of Twin Peaks,37.73386,-122.4638,Private room,65
1200068,"Private, quiet BR - Upscale Home",6555530,,Outer Mission,37.73411,-122.44805,Private room,55
1201159,Modern Studio +View in SOMA!,6561127,,South of Market,37.78242,-122.39963,Entire home/apt,110
1202686,"2Bed ""COZY CENTRAL""- quiet, priv yard, nr Valencia",4152942,,Mission,37.76503,-122.42034,Entire home/apt,115
1212513,1 or 2 BR/Exclusive Bath/Central SF/Near transit,1237762,,Castro/Upper Market,37.76067,-122.4389,Private room,193
1212746,Big Flat/3 BR/2-Bath/Great District/Near Subway,1237762,,Castro/Upper Market,37.76018,-122.4402,Entire home/apt,595
1212822,"""Designer  Showplace  Home""  in the Marina",1700823,,Marina,37.80494,-122.44457,Entire home/apt,280
1223704,4-Level Townhome in Heart of SOMA,1588519,,South of Market,37.77905,-122.40199,Entire home/apt,194
1229606,SOMA Hideaway- Corporate Stays,5215262,,South of Market,37.77658,-122.40887,Entire home/apt,100
1245838,Fantastic Family Home with Beautiful Backyard,6789170,,Bernal Heights,37.73483,-122.41838,Entire home/apt,411
1247276,Home away from home cozy room,261391,,Inner Richmond,37.78076,-122.46635,Private room,100
1251570,Exquisitely Designed Classic Condo near Mission Dolores Park,4307136,,Castro/Upper Market,37.76601,-122.4284,Entire home/apt,696
1261055,Designer loft w/private roof deck,6868559,,Potrero Hill,37.7624,-122.39063,Entire home/apt,180
1265074,Spacious SF Home with Garden and Sunset Views,6887723,,Inner Sunset,37.75135,-122.47282,Entire home/apt,199
1267206,The Taupe Room & Santa Marie in SF,6081814,,Glen Park,37.74184,-122.42423,Private room,75
1276953,"Central, Sunny, Top Floor Flat on Quiet Street",799436,,Western Addition,37.77055,-122.4314,Entire home/apt,287
1277771,Home Away From Home,6954280,,Inner Richmond,37.78528,-122.47445,Entire home/apt,161
1281132,Garden view one bedroom - your own SF home,200941,,Bernal Heights,37.73591,-122.41809,Entire home/apt,136
1281167,Cool Timeshare/Hotel (Union Sq.),6346492,,Downtown/Civic Center,37.78878,-122.4106,Private room,194
1286943,Happy home in the Bernal Sun- Walkscore 90!,2666465,,Bernal Heights,37.73882,-122.41544,Entire home/apt,300
1290935,"Beautiful Family Home; Central, Views",4263825,,Castro/Upper Market,37.76192,-122.44469,Entire home/apt,249
1291092,Gorgeous Marina Home near the Golden Gate Bridge,3080489,,Marina,37.80497,-122.4369,Entire home/apt,1695
1292217,Luxurious Penthouse - Awesome Views,5864730,,Western Addition,37.76965,-122.43532,Entire home/apt,950
1299242,"Bernal Heights Victorian Apt, Views, Spa, Garage",169184,,Bernal Heights,37.74296,-122.42148,Entire home/apt,186
1299759,Bright NOPA One Bedroom w/ Garden Access,6225200,,Western Addition,37.77743,-122.44421,Entire home/apt,100
1304068,Historic SF Residence on a park,7089140,,Western Addition,37.77001,-122.43485,Entire home/apt,425
1307559,"Luxury 3 bed/2 ba,  Views, Walk Anywhere+Parking",7108163,,Russian Hill,37.80218,-122.41651,Entire home/apt,845
1309496,Meticulous Grand Edwardian Condo near Famous Parks,7118153,,Western Addition,37.77717,-122.43993,Entire home/apt,299
1317908,"Cozy Victorian, Hip Alamo Sq Area!",3022475,,Western Addition,37.77937,-122.43752,Private room,90
1323983,Sunny castro view room & private bath,1753794,,Castro/Upper Market,37.7651,-122.43541,Private room,72
1328186,Fabulous Victorian in the Castro,7208147,,Castro/Upper Market,37.75655,-122.43645,Entire home/apt,550
1329465,Brick-Walled Loft Near Ball Park,278257,,South of Market,37.77725,-122.39674,Entire home/apt,165
1332766,Charming Lower Nob Hill Studio,7229288,,Downtown/Civic Center,37.78981,-122.4114,Entire home/apt,75
1336798,4 BR Victorian-1 blk from Shopping!,7249327,,Haight Ashbury,37.76989,-122.44666,Entire home/apt,464
1344243,"Sunny Garden Suite, Perfect Locale",7292289,,Inner Richmond,37.78517,-122.46989,Entire home/apt,169
1351783,Private Room #1 and Breakfast Nook,7335923,,Outer Sunset,37.75686,-122.485,Private room,47
1352111,Tranquil Pacific Heights Top Floor Duplex,1678230,,Pacific Heights,37.78992,-122.43446,Entire home/apt,150
1355744,Period Carriage House with San Francisco Charm,7354696,,Western Addition,37.77019,-122.43649,Entire home/apt,172
1356129,Private Garden Room in Victorian Home!,7361147,,Mission,37.75252,-122.42474,Entire home/apt,129
