id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,state,zipcode,market,smart_location,latitude,longitude,price
4897595,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.7828,-122.43221,85.00
4902063,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78606,-122.41496,89.00
4902365,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79933,-122.40629,38.00
4902444,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79845,-122.40445,38.00
4902565,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.7853,-122.41447,125.00
4902729,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78468,-122.41481,115.00
4902855,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78659,-122.41356,99.00
4902907,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78576,-122.41489,115.00
4907924,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75273,-122.44113,125.00
4909117,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78598,-122.41477,129.00
4936887,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78659,-122.44222,325.00
4948327,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.78478,-122.46803,75.00
4948340,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.78354,-122.46771,65.00
4949779,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.7525,-122.44193,125.00
4956697,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77818,-122.47645,140.00
4957143,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.77868,-122.4348,225.00
4959980,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75613,-122.48456,359.00
4962043,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.73126,-122.3987,109.00
4965866,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.7933,-122.41463,156.00
4968468,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94133,San Francisco,"San Francisco, CA",37.79456,-122.40982,350.00
4987668,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76035,-122.41941,121.00
4993804,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77591,-122.43877,775.00
5004303,Pacific Heights,"San Francisco, CA, United States",Cow Hollow,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79748,-122.44592,148.00
5004959,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79739,-122.41914,125.00
5007358,Tenderloin,"San Francisco, CA, United States",Tenderloin,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78457,-122.41455,156.00
5013816,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.7891,-122.4346,139.00
5019863,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75865,-122.4253,160.00
5027016,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75797,-122.501,90.00
5031525,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77478,-122.44011,200.00
5039206,SoMa,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.74919,-122.4348,192.00
5039986,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94109,San Francisco,"San Francisco, CA",37.79212,-122.41963,130.00
5045601,Duboce Triangle,"San Francisco, CA, United States",Duboce Triangle,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76516,-122.43473,175.00
5071164,South Beach,"San Francisco, CA, United States",SoMa,Financial District,,CA,94105,San Francisco,"San Francisco, CA",37.78936,-122.39646,200.00
5076251,Haight-Ashbury,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75837,-122.44262,100.00
5086367,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78307,-122.44185,89.00
5094146,Glen Park,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74216,-122.43011,65.00
5114942,Kailua/Kona,"San Francisco, CA, United States",Chinatown,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79097,-122.40677,350.00
5117701,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94108,San Francisco,"San Francisco, CA",37.79372,-122.41004,269.00
5126076,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76583,-122.41141,350.00
5144482,Forest Hill,"San Francisco, CA, United States",Forest Hill,West of Twin Peaks,,CA,94127,San Francisco,"San Francisco, CA",37.74458,-122.46284,139.00
5151423,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76541,-122.47211,144.00
5154227,Parkside,"San Francisco, CA, United States",Outer Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74368,-122.47813,575.00
5154242,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Crocker Amazon,,CA,94112,San Francisco,"San Francisco, CA",37.71013,-122.44643,50.00
5154367,Parkside,"San Francisco, CA, United States",Parkside,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74314,-122.47728,80.00
5162669,,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.7418,-122.41068,90.00
5172959,Presidio Heights,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.78506,-122.4493,150.00
5173043,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78876,-122.41162,288.00
5174935,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74286,-122.50267,185.00
5193689,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74203,-122.42999,200.00
5194736,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77955,-122.47419,525.00
5195922,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Crocker Amazon,,CA,94112,San Francisco,"San Francisco, CA",37.71052,-122.44645,56.00
5196070,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Crocker Amazon,,CA,94112,San Francisco,"San Francisco, CA",37.71011,-122.44631,50.00
5196116,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.71165,-122.4462,50.00
5196233,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Crocker Amazon,,CA,94112,San Francisco,"San Francisco, CA",37.71011,-122.44644,50.00
5196399,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75687,-122.4146,55.00
5202841,Russian Hill,"San Francisco, CA, United States",Russian Hill,Russian Hill,,CA,94109,San Francisco,"San Francisco, CA",37.80219,-122.42171,250.00
5212418,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77013,-122.44371,200.00
5212469,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94131,San Francisco,"San Francisco, CA",37.75721,-122.44287,190.00
5217164,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.72982,-122.39172,118.00
5222044,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.77627,-122.44489,250.00
5229280,Parkside,"San Francisco, CA, United States",Outer Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.73886,-122.47777,139.00
5242394,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75745,-122.39901,150.00
5251589,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.80331,-122.40899,500.00
5253001,,"San Francisco, CA, United States",South Beach,South of Market,,CA,94105,San Francisco,"San Francisco, CA",37.78656,-122.39379,200.00
5253439,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75783,-122.41309,33.00
5272750,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79874,-122.40428,99.00
5286047,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77612,-122.44048,240.00
5286779,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.72616,-122.3839,55.00
5286782,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.72764,-122.38173,59.00
5299461,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75853,-122.41334,55.00
5299538,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75668,-122.4147,33.00
5309546,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.78397,-122.44245,228.00
5318758,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77254,-122.42255,99.00
5319588,Parkside,"San Francisco, CA, United States",Parkside,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74374,-122.48463,99.00
5320351,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77475,-122.44212,80.00
5325355,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94131,San Francisco,"San Francisco, CA",37.75467,-122.44266,200.00
5327231,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.78972,-122.43922,450.00
5376278,Forest Hill,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94127,San Francisco,"San Francisco, CA",37.74604,-122.45255,90.00
5394755,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.7587,-122.42124,89.00
5405637,The Castro,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78559,-122.40874,189.00
5406893,,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94115,San Francisco,"San Francisco, CA",37.79208,-122.44603,288.00
5413930,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94103,San Francisco,"San Francisco, CA",37.76511,-122.42207,214.00
5433133,South Beach,"San Francisco, CA, United States",South Beach,South of Market,,CA,94105,San Francisco,"San Francisco, CA",37.78832,-122.38879,350.00
5436115,Dogpatch,"San Francisco, CA, United States",Dogpatch,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75931,-122.38752,85.00
5443493,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75919,-122.43486,400.00
5468835,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.78117,-122.42141,60.00
5480795,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94123,San Francisco,"San Francisco, CA",37.79713,-122.42571,129.00
5500218,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72615,-122.43128,135.00
5505643,Mission District,"San Francisco, CA, United States",Mission District,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76452,-122.42718,260.00
5536512,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74268,-122.42092,123.00
5537718,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74026,-122.41812,350.00
5547500,Twin Peaks,"San Francisco, CA, United States",Twin Peaks,Twin Peaks,,CA,94114,San Francisco,"San Francisco, CA",37.75709,-122.44323,148.00
5548977,Richmond District,"San Francisco, CA, United States",Richmond District,Outer Richmond,,CA,94121,San Francisco,"San Francisco, CA",37.78093,-122.49425,178.00
5550248,Crocker Amazon,"San Francisco, CA, United States",Crocker Amazon,Outer Mission,,CA,94112,San Francisco,"San Francisco, CA",37.71587,-122.44836,80.00
5557316,SoMa,"San Francisco, CA, United States",SoMa,South of Market,,CA,94103,San Francisco,"San Francisco, CA",37.77796,-122.4118,180.00
5558933,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75342,-122.428,133.00
5559608,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75286,-122.42663,185.00
5560256,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75533,-122.41465,195.00
5572169,Cow Hollow,"San Francisco, CA, United States",Cow Hollow,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79872,-122.43556,159.00
5577516,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75529,-122.46533,135.00
5581254,,"San Francisco, CA, United States",Parkside,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.74258,-122.48744,155.00
5589530,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.7599,-122.40781,170.00
5591544,Noe Valley,"San Francisco, CA, United States",Noe Valley,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75446,-122.42399,250.00
5592637,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.7739,-122.44318,154.00
5592675,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80409,-122.44468,125.00
5592754,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80438,-122.44344,283.00
5615061,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Pacific Heights,,CA,94109,San Francisco,"San Francisco, CA",37.79176,-122.42879,1000.00
5616609,Sunnyside,"San Francisco, CA, United States",Sunnyside,West of Twin Peaks,,CA,94127,San Francisco,"San Francisco, CA",37.74035,-122.45319,141.00
5617847,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76004,-122.41809,125.00
5631995,Marina,"San Francisco, CA, United States",Marina,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.80123,-122.43199,139.00
5632275,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.75437,-122.42954,165.00
5632452,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94131,San Francisco,"San Francisco, CA",37.75603,-122.4609,150.00
5632672,Haight-Ashbury,"San Francisco, CA, United States",Haight-Ashbury,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77112,-122.44872,400.00
5643083,Diamond Heights,"San Francisco, CA, United States",Diamond Heights,Diamond Heights,,CA,94131,San Francisco,"San Francisco, CA",37.74678,-122.44246,170.00
5657601,Upper West Side,"San Francisco, CA, United States",Lower Haight,Western Addition,,CA,94102,San Francisco,"San Francisco, CA",37.77075,-122.42735,300.00
5666413,Noe Valley,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94108,San Francisco,"San Francisco, CA",37.79078,-122.40935,110.00
5666454,Noe Valley,"San Francisco, CA, United States",Nob Hill,Chinatown,,CA,94108,San Francisco,"San Francisco, CA",37.79095,-122.40769,110.00
5696895,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76172,-122.47488,66.00
5697110,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.78059,-122.45199,200.00
5749181,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74722,-122.43507,215.00
5749839,Portola,"San Francisco, CA, United States",Portola,Excelsior,,CA,94134,San Francisco,"San Francisco, CA",37.72906,-122.41014,133.00
5774490,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94131,San Francisco,"San Francisco, CA",37.74683,-122.43746,120.00
5785978,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76413,-122.48369,80.00
5788099,,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79911,-122.40567,625.00
5804060,Cow Hollow,"San Francisco, CA, United States",Cow Hollow,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79798,-122.43023,125.00
5821380,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75786,-122.41778,330.00
5848837,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.7619,-122.4094,350.00
5849626,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.77452,-122.4449,250.00
5852066,Alamo Square,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94117,San Francisco,"San Francisco, CA",37.7771,-122.43763,125.00
5853587,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72219,-122.43078,60.00
5858973,SoMa,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.78507,-122.45276,425.00
5861266,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77528,-122.46233,200.00
5863674,Glen Park,"San Francisco, CA, United States",Glen Park,Glen Park,,CA,94131,San Francisco,"San Francisco, CA",37.73746,-122.42871,200.00
5871250,Downtown,"San Francisco, CA, United States",Nob Hill,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.7886,-122.42086,79.00
5882524,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,94114,San Francisco,"San Francisco, CA",37.7503,-122.44204,250.00
5884735,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76296,-122.43116,75.00
5891594,Duboce Triangle,"San Francisco, CA, United States",Duboce Triangle,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.7679,-122.43253,235.00
5904304,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78827,-122.41506,99.00
5904305,Downtown,"San Francisco, CA, United States",Downtown,Downtown/Civic Center,,CA,94109,San Francisco,"San Francisco, CA",37.78899,-122.4155,79.00
5905163,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76393,-122.49695,60.00
5905530,Western Addition/NOPA,"San Francisco, CA, United States",Western Addition/NOPA,Western Addition,,CA,94115,San Francisco,"San Francisco, CA",37.77832,-122.43975,75.00
5918090,Glen Park,"San Francisco, CA, United States",Glen Park,Glen Park,,CA,94131,San Francisco,"San Francisco, CA",37.73904,-122.42665,275.00
5918432,Potrero Hill,"San Francisco, CA, United States",Potrero Hill,Potrero Hill,,CA,94107,San Francisco,"San Francisco, CA",37.75438,-122.39889,130.00
5919500,Presidio Heights,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.78921,-122.45073,175.00
5932678,Civic Center,"San Francisco, CA, United States",Civic Center,Downtown/Civic Center,,CA,94102,San Francisco,"San Francisco, CA",37.77588,-122.41902,249.00
5933430,,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73703,-122.41801,500.00
5944921,Richmond District,"San Francisco, CA, United States",Richmond District,Inner Richmond,,CA,94118,San Francisco,"San Francisco, CA",37.77455,-122.45867,95.00
5944989,Financial District,"San Francisco, CA, United States",Financial District,Financial District,,CA,94104,San Francisco,"San Francisco, CA",37.78885,-122.40265,1300.00
5945396,Financial District,"San Francisco, CA, United States",Financial District,Financial District,,CA,94104,San Francisco,"San Francisco, CA",37.78889,-122.40358,1252.00
5945605,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76291,-122.42165,2565.00
5945812,Financial District,"San Francisco, CA, United States",Financial District,Financial District,,CA,94104,San Francisco,"San Francisco, CA",37.78857,-122.40268,1082.00
5955398,Tenderloin,"San Francisco, CA, United States",North Beach,Russian Hill,,CA,94133,San Francisco,"San Francisco, CA",37.79945,-122.41303,206.00
5960738,Cole Valley,"San Francisco, CA, United States",Cole Valley,Haight Ashbury,,CA,94117,San Francisco,"San Francisco, CA",37.7662,-122.45251,640.00
5970639,Bayview,"San Francisco, CA, United States",Bayview,Bayview,,CA,94124,San Francisco,"San Francisco, CA",37.73437,-122.39534,109.00
5978964,Excelsior,"San Francisco, CA, United States",Excelsior,Excelsior,,CA,94112,San Francisco,"San Francisco, CA",37.72688,-122.42568,96.00
5980039,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75839,-122.41905,199.00
5990171,Duboce Triangle,"San Francisco, CA, United States",Duboce Triangle,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76798,-122.43106,235.00
5998790,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74011,-122.41993,80.00
6006021,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.80017,-122.40261,280.00
6006768,Presidio Heights,"San Francisco, CA, United States",Presidio Heights,Presidio Heights,,CA,94118,San Francisco,"San Francisco, CA",37.78996,-122.44981,140.00
6007925,Telegraph Hill,"San Francisco, CA, United States",Telegraph Hill,North Beach,,CA,94133,San Francisco,"San Francisco, CA",37.79958,-122.40625,350.00
6015077,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.747,-122.50668,199.00
6020579,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73523,-122.41404,233.00
6042966,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75713,-122.41524,375.00
6045869,,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74752,-122.41938,210.00
6072316,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.76051,-122.47141,600.00
6072767,Inner Sunset,"San Francisco, CA, United States",Inner Sunset,Inner Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.75316,-122.47053,200.00
6074750,,"San Francisco, CA, United States",North Beach,Russian Hill,,CA,94133,San Francisco,"San Francisco, CA",37.79825,-122.4109,156.00
6080799,,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94116,San Francisco,"San Francisco, CA",37.74671,-122.50668,95.00
6090316,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.74494,-122.41034,200.00
6090770,Noe Valley,"San Francisco, CA, United States",Noe Valley,Noe Valley,,CA,,San Francisco,"San Francisco, CA",37.74261,-122.42891,100.00
6091945,Balboa Terrace,"San Francisco, CA, United States",Balboa Terrace,West of Twin Peaks,,CA,94112,San Francisco,"San Francisco, CA",37.72474,-122.45677,90.00
6092049,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.75608,-122.43801,258.00
6092596,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94114,San Francisco,"San Francisco, CA",37.7638,-122.42614,174.00
6103791,The Castro,"San Francisco, CA, United States",The Castro,Castro/Upper Market,,CA,94114,San Francisco,"San Francisco, CA",37.76054,-122.43759,79.00
6107258,Pacific Heights,"San Francisco, CA, United States",Pacific Heights,Marina,,CA,94123,San Francisco,"San Francisco, CA",37.79781,-122.42502,209.00
6108439,Bernal Heights,"San Francisco, CA, United States",Bernal Heights,Bernal Heights,,CA,94110,San Francisco,"San Francisco, CA",37.73951,-122.41373,245.00
6117147,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Outer Sunset,,CA,94122,San Francisco,"San Francisco, CA",37.75318,-122.50099,135.00
6119086,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.75671,-122.40802,125.00
6119683,Mission District,"San Francisco, CA, United States",Mission District,Mission,,CA,94110,San Francisco,"San Francisco, CA",37.76182,-122.42143,199.00
6120540,Outer Sunset,"San Francisco, CA, United States",Outer Sunset,Parkside,,CA,94116,San Francisco,"San Francisco, CA",37.73436,-122.49558,49.00
6132191,Nob Hill,"San Francisco, CA, United States",Nob Hill,Nob Hill,,CA,94133,San Francisco,"San Francisco, CA",37.79632,-122.41191,499.00
6145605,Visitacion Valley,"San Francisco, CA, United States",Visitacion Valley,Visitacion Valley,,CA,94134,San Francisco,"San Francisco, CA",37.71389,-122.39809,150.00
