id,neighbourhood_group,neighbourhood,latitude,longitude,2019price,year
22224790,Brooklyn,Bushwick,40.70108,-73.91409,95,2019
22224945,Manhattan,Harlem,40.81462,-73.95047,80,2019
22225158,Manhattan,Midtown,40.76563,-73.98242,225,2019
22225555,Brooklyn,Williamsburg,40.71672,-73.95819,220,2019
22226150,Manhattan,Hell's Kitchen,40.76285,-73.98728,105,2019
22226156,Manhattan,Murray Hill,40.74623,-73.97404,199,2019
22226334,Brooklyn,Bushwick,40.70162,-73.91297,53,2019
22226558,Queens,Ozone Park,40.68562,-73.83498,125,2019
22227015,Manhattan,Upper West Side,40.79492,-73.96816,400,2019
22227610,Brooklyn,Borough Park,40.64495,-73.99615,70,2019
22228935,Queens,Astoria,40.77418,-73.93545,50,2019
22229244,Manhattan,Nolita,40.72184,-73.99452,20,2019
22229473,Brooklyn,Williamsburg,40.71053,-73.96261,300,2019
22229755,Brooklyn,Bushwick,40.69436,-73.92261,89,2019
22229793,Brooklyn,Williamsburg,40.7063,-73.94439,59,2019
22230294,Manhattan,Flatiron District,40.73962,-73.98492,221,2019
22230375,Brooklyn,Sunset Park,40.64351,-74.01848,100,2019
22230454,Manhattan,Harlem,40.82816,-73.94957,69,2019
22230702,Queens,Astoria,40.76234,-73.91991,150,2019
22231328,Brooklyn,Bedford-Stuyvesant,40.69216,-73.96011,275,2019
22231453,Brooklyn,Williamsburg,40.71917,-73.96079,55,2019
22231557,Brooklyn,Williamsburg,40.72092,-73.96122,65,2019
22231558,Manhattan,East Village,40.72625,-73.97822,250,2019
22231784,Manhattan,Midtown,40.76639,-73.98163,225,2019
22231811,Manhattan,Harlem,40.81537,-73.94067,135,2019
22232269,Brooklyn,Flatbush,40.63436,-73.96126,90,2019
22232328,Manhattan,Upper West Side,40.78472,-73.97575,175,2019
22232425,Manhattan,Harlem,40.80639,-73.94834,82,2019
22232444,Manhattan,Morningside Heights,40.80486,-73.9656,200,2019
22232463,Manhattan,Chelsea,40.7443,-73.99732,135,2019
22232470,Manhattan,Lower East Side,40.71757,-73.98394,75,2019
22233024,Manhattan,Nolita,40.72344,-73.99592,225,2019
22233039,Manhattan,Harlem,40.80961,-73.94588,34,2019
22235441,Queens,Jamaica,40.68411,-73.79688,19,2019
22237320,Brooklyn,Bedford-Stuyvesant,40.69676,-73.93959,35,2019
22237930,Brooklyn,Bushwick,40.69385,-73.9096,40,2019
22238046,Bronx,Concourse Village,40.83314,-73.91708,38,2019
22241250,Manhattan,Flatiron District,40.74212,-73.99042,249,2019
22241573,Manhattan,Chelsea,40.74729,-73.98957,115,2019
22241666,Brooklyn,Williamsburg,40.71783,-73.96141,150,2019
22241696,Manhattan,Midtown,40.74535,-73.99023,105,2019
22242334,Brooklyn,Prospect-Lefferts Gardens,40.65896,-73.96104,69,2019
22243957,Manhattan,Harlem,40.83029,-73.94962,79,2019
22244184,Brooklyn,Williamsburg,40.70755,-73.95314,100,2019
22244254,Brooklyn,Bedford-Stuyvesant,40.68885,-73.94349,80,2019
22244917,Queens,Astoria,40.75936,-73.91266,85,2019
22245314,Brooklyn,Park Slope,40.67245,-73.97341,92,2019
22245492,Brooklyn,Fort Greene,40.69387,-73.97316,100,2019
22245972,Brooklyn,Prospect-Lefferts Gardens,40.66208,-73.9443,22,2019
22246294,Manhattan,SoHo,40.72224,-73.99991,720,2019
22246770,Brooklyn,Williamsburg,40.71032,-73.95687,65,2019
22246864,Queens,Woodhaven,40.69003,-73.8678,35,2019
22247316,Brooklyn,Williamsburg,40.70481,-73.93766,50,2019
22247787,Brooklyn,Williamsburg,40.7087,-73.94519,70,2019
22247895,Queens,Ridgewood,40.7029,-73.91174,38,2019
22247923,Manhattan,East Village,40.72188,-73.97957,237,2019
22249013,Brooklyn,Bushwick,40.69178,-73.91243,30,2019
22249186,Manhattan,Washington Heights,40.84855,-73.93704,250,2019
22249256,Brooklyn,Williamsburg,40.71938,-73.95476,170,2019
22249641,Manhattan,Upper East Side,40.77774,-73.95711,400,2019
22249905,Manhattan,Hell's Kitchen,40.75827,-73.99544,210,2019
22250050,Queens,Sunnyside,40.73679,-73.92561,50,2019
22250239,Brooklyn,Crown Heights,40.6763,-73.94107,75,2019
22250271,Brooklyn,Bedford-Stuyvesant,40.69338,-73.93125,65,2019
22250309,Brooklyn,Bedford-Stuyvesant,40.68373,-73.93056,85,2019
22250584,Brooklyn,Crown Heights,40.6756,-73.91465,100,2019
22251000,Manhattan,West Village,40.73612,-74.00828,290,2019
22251120,Manhattan,East Harlem,40.80039,-73.9361,165,2019
22251486,Manhattan,SoHo,40.72594,-74.00136,180,2019
22251732,Brooklyn,Bedford-Stuyvesant,40.6861,-73.95161,40,2019
22251884,Manhattan,Tribeca,40.71813,-74.00538,325,2019
22251910,Brooklyn,Williamsburg,40.71815,-73.94189,190,2019
22252595,Queens,Long Island City,40.74397,-73.95667,90,2019
22252628,Manhattan,Lower East Side,40.71495,-73.98589,70,2019
22255089,Manhattan,Kips Bay,40.73836,-73.98035,167,2019
22256926,Brooklyn,Crown Heights,40.66452,-73.9337,33,2019
22258159,Queens,Ridgewood,40.70117,-73.90666,33,2019
22258326,Manhattan,Theater District,40.75957,-73.98798,151,2019
22258432,Brooklyn,Bushwick,40.69329,-73.91328,15,2019
22258450,Brooklyn,Bushwick,40.68608,-73.91534,72,2019
22258880,Manhattan,Midtown,40.74788,-73.98376,150,2019
22259132,Brooklyn,Cobble Hill,40.68675,-73.9995,145,2019
22259472,Brooklyn,Bushwick,40.70383,-73.92663,200,2019
22259480,Brooklyn,Bedford-Stuyvesant,40.68444,-73.91874,35,2019
22260331,Brooklyn,Bedford-Stuyvesant,40.68029,-73.94482,48,2019
22260546,Brooklyn,Bushwick,40.69967,-73.9299,50,2019
22260561,Bronx,Fordham,40.86674,-73.89284,30,2019
22260983,Manhattan,Upper West Side,40.79638,-73.96332,125,2019
22261208,Queens,Rego Park,40.73269,-73.8584,81,2019
22262408,Manhattan,East Village,40.72712,-73.98233,115,2019
22262419,Manhattan,Midtown,40.76518,-73.98287,225,2019
22262595,Manhattan,Financial District,40.71086,-74.00464,128,2019
22262982,Manhattan,Hell's Kitchen,40.7638,-73.9944,65,2019
22263236,Brooklyn,Prospect Heights,40.6776,-73.96638,80,2019
22263267,Manhattan,East Harlem,40.79598,-73.94838,135,2019
22263855,Manhattan,SoHo,40.72605,-74.00572,3000,2019
22263904,Manhattan,Financial District,40.70333,-74.00959,240,2019
22264539,Brooklyn,Bushwick,40.70185,-73.93119,50,2019
22264586,Brooklyn,Williamsburg,40.71291,-73.95959,100,2019
22265411,Manhattan,Upper East Side,40.77383,-73.94903,150,2019
22265621,Manhattan,East Harlem,40.78714,-73.94114,65,2019
22265765,Manhattan,Upper East Side,40.77466,-73.94748,150,2019
22265878,Manhattan,Harlem,40.82025,-73.95206,180,2019
22266183,Manhattan,Washington Heights,40.85521,-73.93528,50,2019
22266234,Manhattan,Hell's Kitchen,40.76405,-73.98877,329,2019
22266286,Queens,Ditmars Steinway,40.77216,-73.91252,138,2019
22266538,Brooklyn,Williamsburg,40.71227,-73.93683,54,2019
22266609,Bronx,Port Morris,40.80726,-73.92999,50,2019
22266875,Brooklyn,Bedford-Stuyvesant,40.67933,-73.94472,63,2019
22267036,Brooklyn,Bushwick,40.69367,-73.90756,150,2019
22267217,Manhattan,East Harlem,40.80279,-73.9445,43,2019
22267382,Brooklyn,Fort Greene,40.68855,-73.97883,145,2019
22267590,Brooklyn,Brooklyn Heights,40.69491,-73.99355,160,2019
22267769,Brooklyn,Williamsburg,40.71353,-73.96216,60,2019
22267906,Manhattan,Harlem,40.82592,-73.93911,85,2019
22268101,Manhattan,Greenwich Village,40.72847,-74.00068,149,2019
22268166,Manhattan,East Harlem,40.79428,-73.94433,69,2019
22268506,Brooklyn,Bushwick,40.69728,-73.91387,40,2019
22268514,Manhattan,Chinatown,40.71703,-73.9923,400,2019
22270195,Queens,Long Island City,40.75447,-73.92887,150,2019
22273359,Manhattan,Hell's Kitchen,40.7625,-73.99778,350,2019
22274388,Brooklyn,Crown Heights,40.67423,-73.92913,90,2019
22274854,Manhattan,East Village,40.72486,-73.98241,140,2019
22274932,Queens,Ridgewood,40.71261,-73.91429,80,2019
22275245,Manhattan,Financial District,40.70875,-74.00183,129,2019
22275716,Manhattan,Upper West Side,40.77428,-73.97893,60,2019
22275821,Brooklyn,Bushwick,40.69546,-73.92741,110,2019
22276159,Staten Island,St. George,40.64497,-74.08456,75,2019
22276602,Brooklyn,Williamsburg,40.70429,-73.936,150,2019
22277233,Brooklyn,Bedford-Stuyvesant,40.68379,-73.92932,45,2019
22277333,Brooklyn,Prospect-Lefferts Gardens,40.65616,-73.95676,64,2019
22277436,Queens,Astoria,40.76743,-73.92336,71,2019
22277909,Manhattan,Upper West Side,40.78178,-73.97928,135,2019
22278389,Brooklyn,Williamsburg,40.71453,-73.96038,100,2019
22278680,Manhattan,Roosevelt Island,40.76176,-73.94999,30,2019
22278896,Brooklyn,Red Hook,40.67989,-74.00818,110,2019
22278941,Manhattan,Upper East Side,40.78068,-73.94963,200,2019
22279040,Manhattan,Morningside Heights,40.81245,-73.95813,200,2019
22279575,Brooklyn,East Flatbush,40.65381,-73.94819,30,2019
22279816,Manhattan,Washington Heights,40.84826,-73.94131,65,2019
22280002,Brooklyn,Bedford-Stuyvesant,40.68206,-73.94417,100,2019
22280395,Manhattan,Two Bridges,40.71107,-73.99605,109,2019
22280432,Brooklyn,Fort Greene,40.68528,-73.96947,71,2019
22280482,Brooklyn,Bushwick,40.68847,-73.913,70,2019
22280822,Manhattan,Little Italy,40.71909,-73.99731,70,2019
22281684,Manhattan,Harlem,40.81318,-73.94508,85,2019
22281732,Manhattan,Morningside Heights,40.8112,-73.95967,100,2019
22281854,Queens,Forest Hills,40.72761,-73.84109,83,2019
22281888,Brooklyn,East New York,40.67077,-73.87564,169,2019
22281921,Queens,Elmhurst,40.74059,-73.86866,50,2019
22282419,Brooklyn,Bushwick,40.70208,-73.93259,55,2019
22282513,Brooklyn,Bedford-Stuyvesant,40.69049,-73.93262,65,2019
22282585,Manhattan,East Harlem,40.79576,-73.93735,110,2019
22283652,Manhattan,Chelsea,40.74247,-74.00234,285,2019
22284181,Manhattan,Hell's Kitchen,40.76284,-73.99034,180,2019
22288453,Manhattan,Harlem,40.83034,-73.94017,69,2019
22289185,Manhattan,Midtown,40.74197,-73.98328,199,2019
22290340,Brooklyn,Flatbush,40.65099,-73.95596,95,2019
22290370,Brooklyn,Williamsburg,40.71304,-73.96252,140,2019
22290580,Manhattan,East Village,40.72923,-73.98251,99,2019
22290967,Queens,Flushing,40.76475,-73.83,79,2019
22291736,Manhattan,Hell's Kitchen,40.76565,-73.98708,225,2019
22291811,Brooklyn,Williamsburg,40.71967,-73.9643,149,2019
22291938,Brooklyn,Williamsburg,40.7052,-73.94397,60,2019
22292535,Brooklyn,Williamsburg,40.71153,-73.95743,85,2019
22292617,Manhattan,Harlem,40.81529,-73.94367,130,2019
22292865,Brooklyn,Bedford-Stuyvesant,40.68644,-73.93967,150,2019
22293021,Queens,Maspeth,40.72575,-73.89456,75,2019
22293394,Manhattan,Chinatown,40.71532,-73.99903,150,2019
22293539,Queens,Ridgewood,40.70188,-73.90429,60,2019
22294028,Manhattan,Harlem,40.82258,-73.95368,80,2019
22294102,Manhattan,Gramercy,40.73445,-73.98423,220,2019
22294260,Manhattan,Harlem,40.82392,-73.94537,129,2019
22294283,Manhattan,Upper East Side,40.7771,-73.9502,245,2019
22294297,Manhattan,Upper East Side,40.78208,-73.959,500,2019
22294357,Manhattan,Upper East Side,40.77746,-73.95043,135,2019
22294649,Brooklyn,Park Slope,40.6718,-73.98251,190,2019
22295038,Brooklyn,Brownsville,40.66116,-73.90305,100,2019
22295587,Manhattan,East Village,40.72454,-73.97573,80,2019
22295591,Brooklyn,Sheepshead Bay,40.60583,-73.95165,200,2019
22295702,Manhattan,East Village,40.72504,-73.98327,150,2019
22295848,Queens,Ditmars Steinway,40.77714,-73.91071,120,2019
22295960,Manhattan,Chelsea,40.75081,-74.00396,2010,2019
22296097,Manhattan,Chelsea,40.74913,-74.00373,3210,2019
22296197,Manhattan,Chelsea,40.74888,-74.00481,4160,2019
22300341,Brooklyn,Williamsburg,40.71558,-73.94801,117,2019
22301670,Brooklyn,Cobble Hill,40.68696,-73.99955,125,2019
22302452,Brooklyn,Prospect Heights,40.67764,-73.96632,70,2019
22302587,Brooklyn,Williamsburg,40.71796,-73.95522,75,2019
22302785,Manhattan,Upper East Side,40.76683,-73.96867,1046,2019
22303234,Brooklyn,Williamsburg,40.71092,-73.94765,60,2019
22303856,Manhattan,Chelsea,40.74696,-73.99556,152,2019
22303888,Brooklyn,Prospect-Lefferts Gardens,40.66255,-73.94676,65,2019
22303956,Brooklyn,Greenpoint,40.72857,-73.95688,195,2019
22303992,Manhattan,Morningside Heights,40.80751,-73.95745,70,2019
22304458,Brooklyn,Williamsburg,40.70781,-73.94479,225,2019
22304644,Brooklyn,Fort Greene,40.68522,-73.97115,57,2019
22304663,Queens,Long Island City,40.74801,-73.95032,160,2019
22304757,Manhattan,SoHo,40.72516,-74.00242,200,2019
22305350,Brooklyn,Bushwick,40.70398,-73.92403,29,2019
22305797,Bronx,Norwood,40.87504,-73.88476,200,2019
22305896,Brooklyn,Bedford-Stuyvesant,40.68156,-73.92036,149,2019
22305946,Brooklyn,Bedford-Stuyvesant,40.68891,-73.9548,45,2019
22306163,Brooklyn,Bushwick,40.69914,-73.93394,45,2019
22306300,Manhattan,Hell's Kitchen,40.75547,-73.99513,162,2019
22306777,Brooklyn,Bushwick,40.69613,-73.93264,50,2019
22306848,Manhattan,Upper West Side,40.77654,-73.97694,400,2019
22306969,Queens,East Elmhurst,40.75689,-73.89763,110,2019
22307078,Manhattan,Gramercy,40.73419,-73.98132,90,2019
22307248,Brooklyn,Bedford-Stuyvesant,40.68029,-73.94693,38,2019
22307800,Brooklyn,Gravesend,40.58486,-73.99004,59,2019
22307861,Manhattan,Harlem,40.80379,-73.95257,105,2019
22308102,Manhattan,Upper East Side,40.76327,-73.96197,210,2019
22308180,Manhattan,Upper East Side,40.77627,-73.95124,150,2019
22308705,Brooklyn,Williamsburg,40.70689,-73.9506,250,2019
22308824,Manhattan,East Harlem,40.7976,-73.93388,170,2019
22309027,Brooklyn,Clinton Hill,40.68585,-73.96461,115,2019
22309304,Manhattan,Upper East Side,40.77835,-73.94756,150,2019
22309568,Queens,Rego Park,40.72946,-73.86277,100,2019
22309616,Manhattan,East Village,40.72299,-73.97809,42,2019
22309710,Queens,East Elmhurst,40.76314,-73.88619,125,2019
22309725,Queens,Astoria,40.76797,-73.92807,50,2019
22309732,Manhattan,Financial District,40.70711,-74.01526,130,2019
22309866,Queens,Astoria,40.75824,-73.92822,100,2019
22309943,Brooklyn,Bedford-Stuyvesant,40.69131,-73.95666,59,2019
22310190,Manhattan,East Village,40.72515,-73.98422,199,2019
22312190,Manhattan,Chelsea,40.75071,-74.00247,84,2019
22312886,Manhattan,West Village,40.74,-74.0079,80,2019
22316496,Manhattan,Nolita,40.72347,-73.99302,70,2019
22318150,Brooklyn,Crown Heights,40.67546,-73.93171,90,2019
22318346,Manhattan,Washington Heights,40.84385,-73.94324,75,2019
22321208,Manhattan,East Village,40.72677,-73.98267,150,2019
22321252,Manhattan,Hell's Kitchen,40.76684,-73.98539,87,2019
22321322,Manhattan,Kips Bay,40.74435,-73.98097,140,2019
22321708,Queens,Ditmars Steinway,40.77626,-73.92462,49,2019
22321716,Queens,Jackson Heights,40.75439,-73.89532,105,2019
22321796,Brooklyn,Bedford-Stuyvesant,40.68345,-73.95078,60,2019
22322311,Manhattan,East Harlem,40.79733,-73.93695,75,2019
22322326,Manhattan,Hell's Kitchen,40.76384,-73.99309,65,2019
22322524,Brooklyn,Williamsburg,40.72021,-73.95695,150,2019
22323325,Brooklyn,Williamsburg,40.71787,-73.9587,125,2019
22324099,Manhattan,Chinatown,40.71623,-73.99521,41,2019
22324649,Brooklyn,Bushwick,40.69348,-73.92497,100,2019
22324705,Manhattan,Gramercy,40.73509,-73.98637,249,2019
22325054,Manhattan,Upper West Side,40.78012,-73.97874,250,2019
22325426,Queens,East Elmhurst,40.75966,-73.88295,45,2019
22325453,Manhattan,Harlem,40.8041,-73.95252,150,2019
22325617,Brooklyn,Bedford-Stuyvesant,40.68195,-73.92113,40,2019
22326826,Brooklyn,Williamsburg,40.71214,-73.94204,170,2019
22327260,Manhattan,Tribeca,40.72345,-74.01001,299,2019
22327622,Brooklyn,Bedford-Stuyvesant,40.68556,-73.95417,55,2019
22327744,Queens,Maspeth,40.73449,-73.89227,45,2019
22328089,Brooklyn,Bushwick,40.68116,-73.90502,49,2019
22328175,Queens,Woodside,40.75541,-73.90272,475,2019
22328208,Manhattan,Harlem,40.81688,-73.94132,34,2019
22328478,Brooklyn,Prospect-Lefferts Gardens,40.66057,-73.94373,129,2019
22328585,Manhattan,Harlem,40.81991,-73.95248,75,2019
22328689,Brooklyn,Greenpoint,40.72264,-73.9437,95,2019
22329791,Manhattan,Hell's Kitchen,40.76258,-73.9887,180,2019
22330756,Brooklyn,Williamsburg,40.71127,-73.95898,100,2019
22331268,Manhattan,West Village,40.7375,-74.00493,220,2019
22335475,Manhattan,Chelsea,40.75271,-73.99573,205,2019
22336218,Brooklyn,Greenpoint,40.7257,-73.95553,100,2019
22336299,Brooklyn,Cobble Hill,40.68669,-73.99909,112,2019
22336423,Bronx,Longwood,40.82441,-73.90361,125,2019
22336899,Brooklyn,Clinton Hill,40.69573,-73.96744,102,2019
22337162,Brooklyn,Williamsburg,40.70232,-73.94587,40,2019
22337421,Brooklyn,Bedford-Stuyvesant,40.69157,-73.95522,65,2019
22337426,Manhattan,East Harlem,40.81038,-73.93809,100,2019
22338292,Queens,Sunnyside,40.74632,-73.91299,80,2019
22338296,Manhattan,Upper East Side,40.77604,-73.951,200,2019
22338304,Manhattan,Kips Bay,40.74404,-73.97887,100,2019
22338452,Manhattan,East Village,40.72813,-73.98132,175,2019
22338613,Manhattan,Harlem,40.83034,-73.94787,115,2019
22338850,Brooklyn,Bushwick,40.68731,-73.91669,45,2019
22338901,Manhattan,Hell's Kitchen,40.75895,-73.99502,70,2019
22339165,Brooklyn,Clinton Hill,40.68232,-73.96043,50,2019
22339218,Brooklyn,Bushwick,40.68683,-73.91692,60,2019
22339259,Manhattan,Harlem,40.80966,-73.95299,90,2019
22339264,Brooklyn,Bushwick,40.69854,-73.9235,110,2019
22339390,Manhattan,East Village,40.7226,-73.97591,65,2019
22339410,Brooklyn,Williamsburg,40.70683,-73.94323,70,2019
22339430,Brooklyn,Bushwick,40.68804,-73.91493,75,2019
22339572,Brooklyn,Bushwick,40.68822,-73.91639,64,2019
22339698,Brooklyn,East Flatbush,40.65145,-73.94553,120,2019
22339754,Manhattan,East Village,40.72582,-73.97558,95,2019
22339757,Brooklyn,Bushwick,40.68666,-73.91466,67,2019
22339967,Manhattan,Upper East Side,40.77817,-73.95096,60,2019
22340093,Manhattan,Upper East Side,40.774,-73.94932,150,2019
22340384,Brooklyn,Brownsville,40.65948,-73.90084,175,2019
22340790,Manhattan,Kips Bay,40.74505,-73.97867,220,2019
22340808,Manhattan,Midtown,40.76548,-73.98035,365,2019
22340915,Brooklyn,Williamsburg,40.71638,-73.93988,325,2019
22341035,Queens,Jamaica,40.68804,-73.80564,59,2019
22341308,Brooklyn,Greenpoint,40.73322,-73.95177,121,2019
22341660,Queens,Ditmars Steinway,40.77352,-73.91593,50,2019
22342020,Brooklyn,Crown Heights,40.67767,-73.95764,32,2019
22342076,Brooklyn,Flatbush,40.649,-73.95248,49,2019
22342382,Queens,Ditmars Steinway,40.77233,-73.91251,50,2019
22342547,Queens,Springfield Gardens,40.66566,-73.76002,95,2019
22343079,Brooklyn,Prospect-Lefferts Gardens,40.66316,-73.95326,75,2019
22343274,Manhattan,Harlem,40.81379,-73.95233,1000,2019
22343429,Manhattan,Greenwich Village,40.72941,-74.00004,191,2019
22343553,Brooklyn,Greenpoint,40.72529,-73.95595,125,2019
22343658,Brooklyn,Williamsburg,40.71136,-73.94527,55,2019
22343909,Brooklyn,Bedford-Stuyvesant,40.69454,-73.94895,110,2019
22343961,Brooklyn,Williamsburg,40.70192,-73.94169,250,2019
22344067,Brooklyn,Brighton Beach,40.57991,-73.95657,85,2019
22344396,Brooklyn,Bushwick,40.69112,-73.904,45,2019
22344445,Manhattan,Theater District,40.75829,-73.98833,150,2019
22344483,Brooklyn,Greenpoint,40.72288,-73.9514,125,2019
22345271,Manhattan,Lower East Side,40.72002,-73.98893,185,2019
22345676,Brooklyn,Bedford-Stuyvesant,40.69104,-73.92886,104,2019
22345693,Brooklyn,Bushwick,40.7032,-73.92703,45,2019
22346131,Queens,Astoria,40.75596,-73.92798,135,2019
22346154,Brooklyn,Bedford-Stuyvesant,40.68772,-73.94094,55,2019
22346441,Queens,Jamaica,40.68695,-73.8045,79,2019
22349506,Queens,Ridgewood,40.70615,-73.90367,27,2019
22350243,Queens,Woodside,40.74416,-73.91137,75,2019
22352661,Brooklyn,Williamsburg,40.7078,-73.94619,135,2019
22352793,Manhattan,Chelsea,40.74093,-74.00285,110,2019
22352928,Brooklyn,Clinton Hill,40.68245,-73.96321,200,2019
22353249,Manhattan,Inwood,40.86318,-73.9221,50,2019
22353870,Manhattan,Harlem,40.7987,-73.9531,60,2019
22353899,Manhattan,Chelsea,40.74761,-74.00584,175,2019
22354307,Manhattan,SoHo,40.72547,-74.0021,190,2019
22354348,Manhattan,Midtown,40.75498,-73.9903,100,2019
22354598,Manhattan,Murray Hill,40.74979,-73.97551,111,2019
22355018,Manhattan,Chinatown,40.71835,-73.99641,130,2019
22355365,Manhattan,Financial District,40.70521,-74.00678,100,2019
22355505,Manhattan,Harlem,40.82592,-73.94629,44,2019
22356093,Manhattan,West Village,40.73638,-73.99763,100,2019
22356352,Brooklyn,Bushwick,40.69492,-73.91826,70,2019
22356843,Manhattan,Hell's Kitchen,40.75858,-73.99227,140,2019
22356845,Brooklyn,Downtown Brooklyn,40.68962,-73.98489,80,2019
22357450,Brooklyn,Williamsburg,40.71845,-73.95533,179,2019
22357832,Manhattan,Washington Heights,40.84849,-73.93107,47,2019
22357868,Manhattan,SoHo,40.72783,-74.004,160,2019
22358241,Brooklyn,Williamsburg,40.70954,-73.95922,80,2019
22358421,Manhattan,Upper East Side,40.77795,-73.94653,110,2019
22359767,Brooklyn,Bushwick,40.68853,-73.91765,250,2019
22360132,Manhattan,Upper West Side,40.78242,-73.98381,400,2019
22360577,Brooklyn,Williamsburg,40.71251,-73.94148,70,2019
22360657,Manhattan,Greenwich Village,40.73008,-74.00123,225,2019
22360787,Brooklyn,Sunset Park,40.66316,-73.99643,80,2019
22360921,Brooklyn,Sunset Park,40.66182,-73.99794,350,2019
22361004,Manhattan,Midtown,40.76595,-73.98169,190,2019
22361100,Manhattan,Hell's Kitchen,40.76282,-73.99184,275,2019
22361286,Manhattan,Inwood,40.86232,-73.93004,90,2019
22361598,Manhattan,Chelsea,40.74826,-73.98928,159,2019
22361604,Brooklyn,East New York,40.656,-73.89719,80,2019
22361657,Brooklyn,Bedford-Stuyvesant,40.69671,-73.94896,45,2019
22361885,Manhattan,East Village,40.72318,-73.98342,65,2019
22361893,Brooklyn,Williamsburg,40.70803,-73.94255,118,2019
22362691,Queens,Glendale,40.70037,-73.89344,60,2019
22363371,Queens,Jamaica,40.68922,-73.78684,57,2019
22365504,Brooklyn,Bedford-Stuyvesant,40.69512,-73.93705,32,2019
22366842,Brooklyn,Bushwick,40.69208,-73.90452,29,2019
22366866,Brooklyn,Bushwick,40.70086,-73.93423,44,2019
22367196,Brooklyn,Bushwick,40.69417,-73.91237,35,2019
22368370,Brooklyn,Bedford-Stuyvesant,40.68995,-73.95167,126,2019
22368751,Brooklyn,Fort Greene,40.69064,-73.97898,200,2019
22370132,Manhattan,Harlem,40.81245,-73.95131,120,2019
22370339,Brooklyn,Flatbush,40.63547,-73.9632,64,2019
22370386,Manhattan,Harlem,40.80106,-73.95905,78,2019
22370388,Manhattan,Financial District,40.70637,-74.00941,271,2019
22371082,Brooklyn,Williamsburg,40.71208,-73.95566,78,2019
22371868,Brooklyn,Crown Heights,40.66475,-73.93564,65,2019
22372893,Brooklyn,Bedford-Stuyvesant,40.69857,-73.9439,38,2019
22372939,Brooklyn,Columbia St,40.6827,-74.00265,140,2019
22373128,Bronx,Norwood,40.87446,-73.87453,187,2019
22373272,Brooklyn,Crown Heights,40.66602,-73.94612,300,2019
22374327,Manhattan,Hell's Kitchen,40.7661,-73.99447,100,2019
22374799,Brooklyn,Flatlands,40.62906,-73.92938,117,2019
22374957,Brooklyn,Williamsburg,40.7203,-73.95739,500,2019
22374967,Manhattan,Midtown,40.74816,-73.98676,158,2019
22375950,Manhattan,Upper West Side,40.77769,-73.97953,61,2019
22376011,Brooklyn,Crown Heights,40.67739,-73.95561,60,2019
22376064,Brooklyn,Bedford-Stuyvesant,40.68576,-73.91719,95,2019
22376093,Brooklyn,Williamsburg,40.71339,-73.93896,160,2019
22376903,Brooklyn,Sunset Park,40.64339,-74.02191,109,2019
22376920,Manhattan,Midtown,40.75349,-73.96545,160,2019
22376956,Manhattan,Theater District,40.75462,-73.9864,330,2019
22377119,Queens,Flushing,40.75837,-73.82268,50,2019
22378688,Queens,Long Island City,40.75673,-73.93609,50,2019
22379163,Brooklyn,Bedford-Stuyvesant,40.69178,-73.9369,23,2019
22379701,Brooklyn,Crown Heights,40.66921,-73.92624,68,2019
22381052,Queens,Ditmars Steinway,40.76826,-73.89391,36,2019
22382300,Manhattan,West Village,40.73061,-74.00325,190,2019
22382863,Brooklyn,Williamsburg,40.71908,-73.96442,140,2019
22384473,Manhattan,Midtown,40.75225,-73.97067,185,2019
22384717,Manhattan,Inwood,40.86489,-73.92902,50,2019
22384915,Brooklyn,Flatbush,40.65278,-73.95392,45,2019
22385723,Brooklyn,Bushwick,40.69967,-73.92096,35,2019
22386804,Manhattan,Hell's Kitchen,40.76402,-73.98909,110,2019
22387260,Bronx,Concourse Village,40.83373,-73.91147,140,2019
22387338,Brooklyn,Clinton Hill,40.68321,-73.96076,120,2019
22387499,Brooklyn,Bushwick,40.68481,-73.90713,125,2019
22387975,Brooklyn,Williamsburg,40.71879,-73.9402,50,2019
22388659,Manhattan,East Harlem,40.79081,-73.94946,130,2019
22389020,Manhattan,Upper East Side,40.76944,-73.95252,150,2019
22389035,Queens,Sunnyside,40.73874,-73.92961,68,2019
22389071,Manhattan,Hell's Kitchen,40.76825,-73.99107,199,2019
22389258,Manhattan,Chelsea,40.74312,-73.99953,450,2019
22389296,Queens,Sunnyside,40.7387,-73.9283,76,2019
22390736,Manhattan,Kips Bay,40.74351,-73.97857,39,2019
22390755,Brooklyn,Bushwick,40.69523,-73.90871,48,2019
22392030,Manhattan,Upper West Side,40.77506,-73.98162,70,2019
22393526,Brooklyn,Williamsburg,40.71805,-73.9584,175,2019
22394214,Brooklyn,Williamsburg,40.70912,-73.94813,120,2019
22395320,Manhattan,Midtown,40.74989,-73.98231,100,2019
22396507,Brooklyn,Bushwick,40.69853,-73.92919,50,2019
22397992,Manhattan,Harlem,40.81455,-73.95122,90,2019
22399042,Manhattan,Harlem,40.82032,-73.95465,37,2019
22400254,Queens,Richmond Hill,40.68985,-73.82003,40,2019
22400368,Bronx,Longwood,40.823,-73.90859,60,2019
22400476,Brooklyn,Carroll Gardens,40.68105,-73.99267,53,2019
22400510,Brooklyn,Carroll Gardens,40.68168,-73.99291,120,2019
22400568,Queens,Ditmars Steinway,40.77537,-73.90279,150,2019
22400856,Manhattan,Lower East Side,40.71975,-73.98975,115,2019
